Sinuosity_Index,Dist_to_Intersection_m,No_of_Lanes,Speed_Limit_kmh,Has_Zebra_Crossing,Has_Streetlight_Infrastructure,Elevation_Gradient_Pct,Road_Type_secondary,Road_Type_tertiary,Road_Type_trunk,Baseline_Traffic_Volume_Moderate,Topography_Mild Grade,Topography_Steep,Is_Hotspot_Actual,Predicted_Hotspot,Data_Type
1.0041681963622322,2062.7636416567743,2,60,0,1,0.3835773598859481,False,False,True,False,False,False,1,1,Synthetic
1.0003891046815778,3753.1655005859748,2,60,1,1,0.6643581273688898,False,False,True,False,False,False,1,1,Synthetic
1.0003,3937.1888545533184,2,60,0,1,0.307049576693432,False,False,True,False,False,False,1,1,Synthetic
1.0057142882172403,2763.9839687431036,2,60,0,1,0.5326190392758658,False,False,True,False,False,False,1,1,Synthetic
1.005809171911089,916.4414756690671,2,60,0,0,0.5554067958524781,True,False,True,True,False,False,1,1,Synthetic
1.0033374203243237,896.1486883789229,2,60,0,1,0.34692188914333394,False,False,True,False,False,False,1,1,Synthetic
1.0000534423503733,648.5482610475362,2,54,0,0,0.33967294888024313,False,True,False,True,False,False,1,1,Synthetic
1.0021359489056318,930.9182010324167,2,60,0,1,0.6788017031456028,False,False,True,False,False,False,1,1,Synthetic
1.0006394919592307,102.43541476828511,2,60,0,1,0.6947108631447962,False,False,False,False,False,False,1,1,Synthetic
1.0005514993593199,509.88704913838603,2,60,0,1,0.3257496796599288,False,False,True,False,False,False,1,1,Synthetic
1.0043000249870946,1718.8729718122208,2,56,0,0,0.3995149269965233,False,True,True,True,False,False,1,1,Synthetic
1.000907050341192,1032.5533611448257,2,53,0,0,0.06607913823400145,False,True,True,True,False,False,1,1,Synthetic
1.0001,601.4939955359679,2,50,0,0,0.1907709413771254,False,True,False,True,False,False,1,0,Synthetic
1.0103770921188742,3067.3095394792053,2,54,0,0,0.3868017758394052,False,True,True,True,False,False,1,1,Synthetic
1.0002248861131615,880.3068971353418,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0000511657013547,594.422661474578,2,54,0,0,0.22441714932263696,False,True,True,True,False,False,1,1,Synthetic
1.0090145254045664,43.739216473659,2,66,0,1,0.6713955365432388,True,False,True,True,False,False,1,1,Synthetic
1.0004981712278063,3841.377450463293,2,60,0,1,0.5943214913105181,False,False,True,False,False,False,1,1,Synthetic
1.0199493970245188,2736.560766362315,2,50,0,0,0.05129751219182328,False,True,True,True,False,False,1,1,Synthetic
1.0004341505535177,69.41322792650767,2,52,0,1,0.7741505535177934,True,False,True,True,False,False,1,1,Synthetic
1.0003422585038404,3714.294416146561,2,60,1,1,0.6830965984638636,False,False,True,False,False,False,1,1,Synthetic
1.0025054438354892,490.9776989600804,2,65,0,1,0.13457160272635957,False,False,False,False,False,False,1,1,Synthetic
1.0036670167900803,479.64287625064054,2,60,0,1,0.26261117078530516,False,False,False,False,False,False,1,1,Synthetic
1.0027902713591341,112.63988018070232,2,60,1,1,0.5341476614968331,False,False,False,False,False,False,1,1,Synthetic
1.0000924041759107,873.9188398743603,2,60,0,1,0.1493728565801684,False,False,True,False,False,False,1,1,Synthetic
1.0039958056811014,117.96001098376043,2,60,0,1,0.6618058266558702,False,False,False,False,False,False,1,1,Synthetic
